"* 제시된 정류소리스트, 고유번호 및 X,Y 좌표는 실제현장과 상이할 수 있습니다.",,,,,,,,,
"* X,Y 좌표는 WGS84 경위도로 구성되어 있습니다.",,,,,,,,,
* 20220413기준 입니다.,,,,,,,,,
,,,,,,,,,
BUSLINENUM,ORD,NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
26(아침),25,충무쇼핑.충무동새벽시장,부산광역시,서구,남부민1동,129.0238584,35.09280787,2104,21020651004
26(아침),26,공동어시장,부산광역시,서구,남부민1동,129.0242459,35.08900625,2107,21020651005
26(아침),27,대진아파트,부산광역시,서구,남부민3동,129.024419,35.08729124,2055,21020671002
26(아침),28,등대시장,부산광역시,서구,남부민3동,129.024693,35.08465013,2116,21020671003
26(아침),29,대림아파트,부산광역시,서구,남부민3동,129.0249093,35.08231242,2119,21020671004
26(아침),30,암남동주민센터,부산광역시,서구,암남동,129.0213187,35.07986201,2126,21020681024
26(아침),31,송도초등학교,부산광역시,서구,암남동,129.0168395,35.07890367,2136,21020681002
26(아침),32,송도해수욕장,부산광역시,서구,암남동,129.0158819,35.07673569,2139,21020681010
26(아침),33,송도공영주차장,부산광역시,서구,암남동,129.0151844,35.07417241,2140,21020681025
26(아침),34,송도혜성아파트(종점),부산광역시,서구,암남동,129.0160185,35.07231405,2161,21020681026
26(아침),35,송도공영주차장,부산광역시,서구,암남동,129.015552,35.07387577,2141,21020681014
26(아침),36,송도해수욕장,부산광역시,서구,암남동,129.016191,35.0763815,2138,21020681015
26(아침),37,송도초등학교,부산광역시,서구,암남동,129.0165232,35.07831187,2137,21020681022
26(아침),38,송도교차로,부산광역시,서구,암남동,129.0182996,35.07833805,2128,21020681001
26(아침),39,암남동주민센터,부산광역시,서구,암남동,129.0217032,35.07967537,2127,21020681027
26(아침),40,대림아파트,부산광역시,서구,남부민3동,129.0251637,35.08232027,2118,21020671007
26(아침),41,등대시장,부산광역시,서구,남부민3동,129.0249884,35.08432033,2117,21020671005
26(아침),42,대진아파트,부산광역시,서구,남부민1동,129.024673,35.08735223,2060,21020651007
26(아침),43,공동어시장,부산광역시,서구,남부민1동,129.0244252,35.0896392,2106,21020651008
26(아침),44,충무쇼핑.충무동새벽시장,부산광역시,서구,남부민1동,129.0241193,35.09278398,2105,21020651011
26(아침),45,자갈치역.충무동해안시장,부산광역시,서구,충무동,129.0245128,35.09577425,2089,21020641008
26(아침),46,자갈치역.비프광장,부산광역시,,,129.0291745,35.09787351,1714,50000003023
26(아침),47,남포동,부산광역시,,,129.0319439,35.09790371,1712,50000003020
26(아침),48,남포역.옛시청교차로,부산광역시,,,129.0352678,35.09796509,1710,50000003019
26(아침),49,부산데파트,부산광역시,,,129.036658,35.10051458,1708,50000003017
26(아침),50,중앙역.부산우체국,부산광역시,,,129.0364216,35.10467297,1706,50000003014
26(아침),51,중앙역.중부경찰서삼거리,부산광역시,,,129.0362418,35.10670363,1704,50000003012
26(아침),52,영주동,부산광역시,,,129.037155,35.10902683,1702,50000003010
26(아침),53,부산역,부산광역시,,,129.0399718,35.1155625,3720,50000003008
26(아침),54,초량역.초량교차로,부산광역시,,,129.0422824,35.11959236,3718,50000003007
26(아침),55,경남여중입구,부산광역시,,,129.0438351,35.12247696,3716,50000003004
26(아침),56,YMCA,부산광역시,,,129.0456132,35.12537575,3714,50000003003
26(아침),57,부산진역,부산광역시,,,129.0488073,35.12852994,3712,50000003001
26(아침),58,봉생병원,부산광역시,,,129.0509792,35.13071457,3710,50000002998
26(아침),59,자성대,부산광역시,동구,범일2동,129.062904,35.13587937,3130,21030661015
26(아침),60,눌원빌딩,부산광역시,,,129.0652516,35.13684331,3186,50000002501
26(아침),61,문현교차로,부산광역시,남구,문현4동,129.0668413,35.13478895,7044,21070691001
26(아침),62,7부두,부산광역시,남구,우암2동,129.0677385,35.12630053,7080,21070651003
26(아침),63,남부중앙새마을금고,부산광역시,남구,우암2동,129.0717318,35.12501809,7081,21070651004
26(아침),64,우암초등학교,부산광역시,남구,우암1동,129.0762724,35.12443177,7076,21070641006
26(아침),65,우암자유아파트,부산광역시,남구,우암1동,129.0799481,35.12339088,7083,21070641004
26(아침),66,감만창의문화촌,부산광역시,남구,감만1동,129.0802775,35.11848791,7086,21070621005
26(아침),67,감만시장,부산광역시,남구,감만1동,129.0809051,35.11673026,7087,21070621006
26(아침),68,동항초등학교,부산광역시,,,129.0814524,35.11456523,7209,50000000718
26(아침),69,현대아파트,부산광역시,,,129.0824239,35.11136743,7207,50000000716
26(아침),70,현대오일뱅크,부산광역시,,,129.0880225,35.11029783,7205,50000000714
26(아침),71,현대오일뱅크,부산광역시,,,129.0879189,35.11053391,7204,50000000713
26(아침),72,현대아파트,부산광역시,,,129.082882,35.11126944,7206,50000000715
26(아침),73,동항초등학교,부산광역시,,,129.0817438,35.11459627,7208,50000000717
26(아침),74,감만동,부산광역시,남구,감만1동,129.0815006,35.11574454,7201,21070621004
27,1,백운포,부산광역시,남구,용호2동,129.1128735,35.10452498,7078,21070581001
27,2,오륙도초중학교,부산광역시,남구,용호2동,129.1154302,35.10416525,7178,21070581015
27,3,오륙도SK뷰정문,부산광역시,남구,용호2동,129.1190584,35.10106536,7180,21070581018
27,4,오륙도스카이워크,부산광역시,,,129.1221142,35.1012922,7182,50000000416
27,5,오륙도스카이워크,부산광역시,남구,용호2동,129.1220613,35.10157946,7183,21070581019
27,6,오륙도SK뷰정문,부산광역시,남구,용호2동,129.1190623,35.10139958,7181,21070581017
27,7,오륙도초중학교,부산광역시,남구,용호2동,129.1157936,35.10416049,7179,21070581016
27,8,백운포고개,부산광역시,남구,용호2동,129.1121985,35.10861721,7073,21070581003
27,9,부산성모병원,부산광역시,남구,용호2동,129.1111283,35.11202105,7008,21070581004
27,10,용호2동주민센터,부산광역시,남구,용호2동,129.111164,35.11574831,7140,21070581005
27,11,용호사거리,부산광역시,남구,용호3동,129.1120039,35.11893631,7137,21070591003
27,12,이기대입구,부산광역시,남구,용호3동,129.1125731,35.12327117,7133,21070591001
27,13,용문중학교,부산광역시,남구,용호1동,129.1103642,35.1262697,7130,21070571006
27,14,남부운전면허시험장,부산광역시,남구,용호1동,129.1077036,35.12812033,7127,21070571007
27,15,도로교통공단,부산광역시,남구,대연3동,129.103184,35.13093844,7126,21070531022
27,16,부경대대연캠퍼스,부산광역시,남구,대연3동,129.1012804,35.13287689,7011,21070531023
27,17,경성대학교입구,부산광역시,남구,대연3동,129.1007044,35.13642336,7009,21070531026
27,18,경성대학교,부산광역시,남구,대연3동,129.097944,35.13654414,7013,21070531025
27,19,대연역,부산광역시,남구,대연5동,129.0951632,35.1356259,7016,21070551008
27,20,못골시장,부산광역시,남구,대연5동,129.0887344,35.13507308,7063,21070551006
27,21,남구청.못골역,부산광역시,남구,대연6동,129.0841109,35.13483642,7165,21070561004
27,22,대연고개,부산광역시,,,129.0803313,35.13426532,7058,50000002577
27,23,지게골역,부산광역시,남구,문현3동,129.0756529,35.13507528,7053,21070681011
27,24,문현교차로,부산광역시,남구,문현3동,129.0703986,35.13713288,7047,21070681012
27,25,자성대,부산광역시,동구,범일2동,129.0624202,35.13737074,3143,21030661016
27,26,부산진시장,부산광역시,,,129.0593234,35.13536722,3703,50000002995
27,27,봉생병원,부산광역시,,,129.0505044,35.13059194,3709,50000002999
27,28,부산진역,부산광역시,,,129.048828,35.12891709,3711,50000003000
27,29,YMCA,부산광역시,,,129.0450769,35.12520457,3713,50000003002
27,30,경남여중입구,부산광역시,,,129.0437924,35.12295981,3715,50000003005
27,31,초량역.초량교차로,부산광역시,,,129.0423633,35.12019929,3717,50000003006
27,32,부산역,부산광역시,,,129.0400122,35.11607999,3719,50000003009
27,33,영주동,부산광역시,,,129.0371461,35.10954966,1701,50000003011
27,34,중부경찰서삼거리,부산광역시,,,129.0362468,35.10756417,1703,50000003013
27,35,중앙역.부산우체국,부산광역시,,,129.036284,35.10333253,1705,50000003015
27,36,부산데파트,부산광역시,,,129.0364297,35.1008113,1707,50000003016
27,37,남포역.옛시청교차로,부산광역시,,,129.035766,35.09859655,1709,50000003018
27,38,남포동,부산광역시,,,129.0325367,35.09792981,1711,50000003021
27,39,자갈치역.비프광장,부산광역시,,,129.0295042,35.09812482,1713,50000003022
27,40,충무동해안시장,부산광역시,서구,충무동,129.0252464,35.09615736,2087,21020641005
27,41,신동아시장,부산광역시,중구,남포동,129.028956,35.09700133,1078,21010581003
27,42,자갈치시장,부산광역시,중구,남포동,129.0322508,35.09746438,1069,21010581002
27,43,부산데파트,부산광역시,,,129.036658,35.10051458,1708,50000003017
27,44,중앙역.부산우체국,부산광역시,,,129.0364216,35.10467297,1706,50000003014
27,45,중앙역.중부경찰서삼거리,부산광역시,,,129.0362418,35.10670363,1704,50000003012
27,46,영주동,부산광역시,,,129.037155,35.10902683,1702,50000003010
27,47,부산역,부산광역시,,,129.0399718,35.1155625,3720,50000003008
27,48,초량역.초량교차로,부산광역시,,,129.0422824,35.11959236,3718,50000003007
27,49,경남여중입구,부산광역시,,,129.0438351,35.12247696,3716,50000003004
27,50,YMCA,부산광역시,,,129.0456132,35.12537575,3714,50000003003
27,51,부산진역,부산광역시,,,129.0488073,35.12852994,3712,50000003001
27,52,봉생병원,부산광역시,,,129.0509792,35.13071457,3710,50000002998
27,53,자성대교차로,부산광역시,,,129.0588411,35.13418362,3706,50000002996
27,54,부산진시장,부산광역시,,,129.0595492,35.13671062,3704,50000002994
27,55,범일역,부산광역시,,,129.059507,35.13873445,3702,50000002992
27,56,자유시장,부산광역시,동구,범일2동,129.0602515,35.1406355,3149,21030661020
27,57,시민회관.동부산우체국,부산광역시,동구,범일2동,129.0624629,35.13825857,3144,21030661005
27,58,문현교차로,부산광역시,남구,문현4동,129.071521,35.13662216,7050,21070691003
27,59,지게골역,부산광역시,남구,문현4동,129.0756453,35.13477802,7052,21070691005
27,60,대연고개,부산광역시,남구,대연2동,129.0803075,35.13397738,7231,21070521004
27,61,남구청.못골역,부산광역시,남구,대연2동,129.0839929,35.13458211,7164,21070521002
27,62,못골시장,부산광역시,남구,대연2동,129.0875829,35.1347768,7060,21070521003
27,63,대연역,부산광역시,남구,대연1동,129.0948684,35.13532545,7015,21070511003
27,64,경성대학교입구,부산광역시,남구,대연3동,129.1003691,35.13637681,7010,21070531028
27,65,부경대대연캠퍼스,부산광역시,남구,대연3동,129.1010586,35.13234515,7012,21070531016
27,66,대연자이아파트,부산광역시,남구,대연3동,129.1037791,35.13040545,7125,21070531019
27,67,남부운전면허시험장,부산광역시,남구,용호1동,129.1073148,35.12803257,7128,21070571002
27,68,용문중학교,부산광역시,남구,용호1동,129.1101478,35.12603073,7129,21070571003
27,69,이기대입구,부산광역시,남구,용호1동,129.1123634,35.12399877,7131,21070571005
27,70,용호사거리,부산광역시,남구,용호1동,129.1117588,35.11909094,7138,21070571001
27,71,용호2동주민센터,부산광역시,남구,용호4동,129.1108973,35.11582507,7139,21070601003
27,72,부산성모병원,부산광역시,남구,용호4동,129.1108615,35.11230507,7142,21070601002
27,73,백운포고개,부산광역시,남구,용호4동,129.111922,35.10852072,7072,21070601001
27,74,오륙도초중학교,부산광역시,남구,용호2동,129.1154302,35.10416525,7178,21070581015
27,75,오륙도SK뷰정문,부산광역시,남구,용호2동,129.1190584,35.10106536,7180,21070581018
27,76,오륙도스카이워크,부산광역시,,,129.1221142,35.1012922,7182,50000000416
27,77,오륙도스카이워크,부산광역시,남구,용호2동,129.1220613,35.10157946,7183,21070581019
27,78,오륙도SK뷰정문,부산광역시,남구,용호2동,129.1190623,35.10139958,7181,21070581017
27,79,오륙도초중학교,부산광역시,남구,용호2동,129.1157936,35.10416049,7179,21070581016
27,80,백운포,부산광역시,남구,용호2동,129.1125539,35.10453572,7171,21070581002
29,1,금정공영차고지,부산광역시,,,129.0982315,35.28990419,,50000000789
29,2,부산종합터미널.노포역,부산광역시,금정구,청룡노포동,129.0943678,35.2837006,11006,21110671012
29,3,노포삼거리,부산광역시,금정구,청룡노포동,129.0932657,35.28032471,11009,21110671011
29,4,범어사입구,부산광역시,금정구,청룡노포동,129.0896311,35.27565859,11012,21110671007
29,5,어린이놀이터,부산광역시,금정구,청룡노포동,129.0879279,35.27562268,11015,21110671013
29,6,한아름빌라,부산광역시,금정구,남산동,129.0849365,35.27516903,11017,21110681019
29,7,남산동.요산문학관,부산광역시,금정구,남산동,129.0850147,35.2722434,11018,21110681020
29,8,금샘초등학교,부산광역시,금정구,남산동,129.0850768,35.26940599,11027,21110681021
29,9,남산고교,부산광역시,금정구,남산동,129.0840966,35.26705927,11028,21110681022
29,10,부산외국어대학교,부산광역시,금정구,남산동,129.0851624,35.26561353,11036,21110681023
29,11,남산성당,부산광역시,금정구,남산동,129.0848802,35.26401849,11162,21110681024
29,12,남산119안전센터,부산광역시,,,129.0862704,35.26217768,11286,50000002633
29,13,샘골공원,부산광역시,금정구,구서2동,129.0875529,35.26077165,11039,21110701005
29,14,선경3차아파트,부산광역시,금정구,구서2동,129.0876293,35.25810276,11047,21110701006
29,15,신동아아파트,부산광역시,금정구,구서2동,129.0876166,35.25561837,11048,21110701007
29,16,롯데캐슬정문,부산광역시,금정구,구서2동,129.0876398,35.25263132,11053,21110701015
29,17,롯데캐슬입구,부산광역시,금정구,구서2동,129.0876442,35.25093735,11163,21110701016
29,18,구서역.구서시장,부산광역시,금정구,구서1동,129.0887865,35.24694303,11062,21110691011
29,19,구서1치안센터,부산광역시,금정구,구서1동,129.0883089,35.24487741,11063,21110691003
29,20,금정산쌍용예가.구서SK뷰,부산광역시,금정구,구서1동,129.08667,35.24304305,11065,21110691004
29,21,장전초등학교,부산광역시,금정구,장전1동,129.0863126,35.23955761,11073,21110611001
29,22,장전동어린이놀이터,부산광역시,금정구,장전1동,129.0863624,35.23812668,11074,21110611002
29,23,장전중앙교회,부산광역시,금정구,장전1동,129.0860355,35.23528615,11075,21110611006
29,24,현대아파트,부산광역시,금정구,장전1동,129.0855148,35.23325769,11079,21110611007
29,25,부산대학교정문,부산광역시,금정구,장전2동,129.0851576,35.23193029,11085,21110621006
29,26,부산대학교후문,부산광역시,금정구,장전3동,129.0853922,35.22851256,11089,21110631010
29,27,부산대앞부산은행,부산광역시,금정구,장전3동,129.0865257,35.23049607,11083,21110631006
29,28,부산대역,부산광역시,금정구,장전3동,129.0878109,35.23104002,11082,21110631011
29,29,부곡대우아파트,부산광역시,금정구,부곡2동,129.0899821,35.23092878,11112,21110581006
29,30,금정세무서,부산광역시,금정구,부곡2동,129.0922059,35.23003453,11172,21110581005
29,31,부곡시장,부산광역시,금정구,부곡2동,129.0916771,35.22596783,11109,21110581009
29,32,부산정보관광고,부산광역시,금정구,부곡1동,129.0910186,35.22374908,11108,21110571002
29,33,부곡1치안센터,부산광역시,금정구,부곡4동,129.0909533,35.22182059,11107,21110601001
29,34,내성고등학교,부산광역시,금정구,부곡4동,129.0923997,35.2197908,11122,21110601003
29,35,서동고개,부산광역시,금정구,서1동,129.0959955,35.21704524,11123,21110511009
29,36,서1동새마을금고,부산광역시,금정구,서1동,129.0978242,35.21657822,11130,21110511010
29,37,서3치안센터,부산광역시,금정구,서2동,129.1015587,35.2152984,11131,21110521006
29,38,세웅병원후문,부산광역시,금정구,서2동,129.1030093,35.21426227,11134,21110521005
29,39,부산은행,부산광역시,금정구,서2동,129.1060818,35.21434217,11138,21110521004
29,40,서동역,부산광역시,금정구,서2동,129.1073248,35.21319404,11137,21110521001
29,41,협진태양맨션,부산광역시,동래구,명장2동,129.1045148,35.21020899,6204,21060641005
29,42,명장정수사업소,부산광역시,동래구,명장2동,129.1033459,35.20807094,6220,21060641001
29,43,명장조양맨션(명장역),부산광역시,동래구,명장1동,129.1020878,35.20601547,6202,21060631005
29,44,명장1동행정복지센터,부산광역시,동래구,명장1동,129.1044583,35.20427842,6209,21060631006
29,45,안락초등학교,부산광역시,동래구,명장1동,129.1040275,35.20288867,6210,21060631007
29,46,진흥상가,부산광역시,동래구,안락1동,129.1044616,35.1998237,6189,21060611003
29,47,안락국민은행,부산광역시,동래구,안락2동,129.1042126,35.19728856,6176,21060621006
29,48,안락동우체국.동해선안락역,부산광역시,,,129.1021385,35.19693731,6707,50000002025
29,49,낙민역.동래고등학교,부산광역시,,,129.0926951,35.19963318,6709,50000002295
29,50,동래시장,부산광역시,,,129.0880317,35.20101588,6711,50000002293
29,51,동래경찰서후문,부산광역시,,,129.0850038,35.2004627,6250,50000002223
29,52,세병교,부산광역시,동래구,수민동,129.083532,35.19756692,6244,21060511029
29,53,동해선교대역,부산광역시,,,129.0796428,35.19419234,13703,50000002606
29,54,연산역.연산교차로,부산광역시,,,129.0811416,35.18775037,13705,50000002608
29,55,연산역.연제초교,부산광역시,,,129.0802059,35.18441866,13707,50000002610
29,56,부산시청,부산광역시,,,129.0754371,35.17839517,13709,50000002613
29,57,상수도사업본부,부산광역시,,,129.0725668,35.17482394,5701,50000002615
29,58,양정역,부산광역시,,,129.0699592,35.17153877,5703,50000002616
29,59,송상현광장,부산광역시,,,129.065461,35.16639336,5705,50000002618
29,60,부전역,부산광역시,,,129.063209,35.16304339,5707,50000002620
29,61,부전시장,부산광역시,,,129.0610847,35.16040312,5709,50000002621
29,62,서면역.서면지하상가,부산광역시,,,129.0590191,35.15594596,5711,50000002623
29,63,서면한전,부산광역시,,,129.0590381,35.15321511,5713,50000002626
29,64,범내골역,부산광역시,,,129.0591111,35.14871256,5715,50000002989
29,65,부산범천교회,부산광역시,부산진구,범천2동,129.0551364,35.14200911,5324,21050781002
29,66,아름빌아파트,부산광역시,동구,범일6동,129.0521617,35.14174416,3005,21030691011
29,67,서광교회,부산광역시,동구,범일6동,129.051049,35.14057938,3007,21030691005
29,68,범일초등학교,부산광역시,동구,범일6동,129.0490741,35.14077493,3008,21030691008
29,69,삼화약국,부산광역시,동구,범일6동,129.0488852,35.14321307,3009,21030691002
29,70,안창마을입구,부산광역시,동구,범일6동,129.0465857,35.14551498,,21030691014
29,71,안창마을종점,부산광역시,동구,범일6동,129.042347,35.14600474,,21030691013
29,72,안창마을입구,부산광역시,동구,범일6동,129.0464629,35.14537932,,21030691012
29,73,삼화약국,부산광역시,동구,범일6동,129.0485018,35.14349157,3010,21030691004
29,74,범일초등학교,부산광역시,동구,범일6동,129.0488846,35.14060254,3011,21030691010
29,75,서광교회,부산광역시,동구,범일4동,129.0511784,35.1400527,3006,21030671003
29,76,아름빌아파트,부산광역시,동구,범일4동,129.0522487,35.14152152,3004,21030671005
29,77,부산범천교회,부산광역시,동구,범일4동,129.0548604,35.14184118,3003,21030671001
29,78,범내골역3번출구.춘해병원,부산광역시,부산진구,범천1동,129.0588964,35.14670783,5318,21050771017
29,79,범내골역.상공회의소,부산광역시,부산진구,범천1동,129.0610247,35.14776933,5223,21050771010
29,80,지오플레이스,부산광역시,부산진구,전포3동,129.063214,35.14919404,5238,21050621003
29,81,경남공고,부산광역시,,,129.0624046,35.151939,5349,50000000663
29,82,부전도서관,부산광역시,부산진구,전포1동,129.0624361,35.15499546,5281,21050601003
29,83,전포초등학교,부산광역시,부산진구,전포2동,129.0624276,35.15999348,5251,21050611005
29,84,송상현광장,부산광역시,,,129.065312,35.1659273,5706,50000002619
29,85,양정역,부산광역시,,,129.0698764,35.17108961,5704,50000002617
29,86,상수도사업본부,부산광역시,,,129.0725405,35.17443689,5702,50000002614
29,87,부산시청,부산광역시,,,129.0769142,35.17993786,13708,50000002612
29,88,연산역.연제초교,부산광역시,,,129.0800565,35.18393911,13706,50000002611
29,89,연산역.연산교차로,부산광역시,,,129.0814286,35.18738497,13704,50000002609
29,90,동해선교대역,부산광역시,,,129.0799477,35.19302011,13702,50000002607
29,91,교대역,부산광역시,연제구,거제1동,129.0801388,35.19486642,13005,21130511008
29,92,세병교,부산광역시,동래구,수민동,129.0839482,35.19748078,6245,21060511030
29,93,동래경찰서.수안역,부산광역시,동래구,수민동,129.0843299,35.20081505,6144,21060511011
29,94,동래시장,부산광역시,,,129.0871758,35.20103514,6712,50000002294
29,95,낙민역.동래고등학교,부산광역시,동래구,수민동,129.092211,35.19956657,6158,21060511031
29,96,충렬사역.서원시장,부산광역시,동래구,안락1동,129.0982486,35.20063871,6197,21060611002
29,97,서원시장,부산광역시,동래구,안락1동,129.1002812,35.20036771,6193,21060611008
29,98,삼성아파트,부산광역시,동래구,안락1동,129.1029464,35.19974339,6191,21060611004
29,99,진흥상가,부산광역시,동래구,안락2동,129.1046817,35.20035625,6188,21060621007
29,100,안락초등학교,부산광역시,동래구,명장1동,129.1044318,35.20192945,6211,21060631008
29,101,명장1동행정복지센터,부산광역시,동래구,명장1동,129.1047476,35.20454531,6208,21060631009
29,102,명장조양맨션(명장역),부산광역시,동래구,명장1동,129.1028188,35.20599099,6185,21060631010
29,103,명장정수사업소,부산광역시,동래구,명장1동,129.1036509,35.20789963,6219,21060631011
29,104,협진태양맨션,부산광역시,동래구,명장1동,129.1047621,35.21001727,6203,21060631016
29,105,동상초등학교.서동역,부산광역시,금정구,서2동,129.1071317,35.21250686,11136,21110521003
29,106,라이프타운,부산광역시,금정구,서3동,129.1072772,35.21518327,11139,21110531004
29,107,서3치안센터,부산광역시,금정구,서4동,129.102344,35.21520792,11132,21110541007
29,108,유니세프작은도서관,부산광역시,,,129.1005036,35.21593506,,50000002984
29,109,서1동새마을금고,부산광역시,금정구,서1동,129.0985802,35.21661549,11129,21110511007
29,110,서동고개,부산광역시,금정구,부곡4동,129.0949092,35.21788762,11124,21110601009
29,111,내성고등학교,부산광역시,금정구,부곡4동,129.0927291,35.21953285,11121,21110601002
29,112,부곡1치안센터,부산광역시,금정구,부곡4동,129.0911899,35.22180315,11120,21110601004
29,113,부산정보관광고,부산광역시,금정구,부곡1동,129.0912888,35.22368641,11119,21110571001
29,114,부곡시장,부산광역시,금정구,부곡2동,129.0920188,35.2264624,11118,21110581010
29,115,금정세무서,부산광역시,금정구,부곡2동,129.0924836,35.22996522,11115,21110581008
29,116,부산대역.부곡대우아파트,부산광역시,금정구,부곡2동,129.0898718,35.23119062,11113,21110581002
29,117,부산대학교정문,부산광역시,금정구,장전3동,129.0869587,35.23236166,11080,21110631007
29,118,장전1치안센터,부산광역시,금정구,장전1동,129.0877381,35.23570123,11076,21110611008
29,119,장전역,부산광역시,금정구,장전1동,129.0880262,35.23839881,11071,21110611003
29,120,장전초등학교,부산광역시,금정구,장전1동,129.0865473,35.24067912,11072,21110611004
29,121,금정산쌍용예가.구서SK뷰,부산광역시,금정구,장전1동,129.0866278,35.24267282,11066,21110611005
29,122,구서1치안센터,부산광역시,금정구,구서1동,129.088667,35.24497989,11064,21110691007
29,123,구서역.구서시장,부산광역시,금정구,구서1동,129.0889044,35.2463448,11061,21110691008
29,124,롯데캐슬입구,부산광역시,금정구,구서2동,129.0878369,35.25093838,11054,21110701019
29,125,롯데캐슬정문,부산광역시,금정구,구서2동,129.0878167,35.25263224,11052,21110701017
29,126,신동아아파트,부산광역시,금정구,구서2동,129.087836,35.25608807,11049,21110701009
29,127,선경3차아파트,부산광역시,금정구,구서2동,129.0878193,35.25870048,11046,21110701008
29,128,샘골공원,부산광역시,,,129.0878004,35.26033809,,50000002516
29,129,남산119안전센터,부산광역시,금정구,남산동,129.0866648,35.26168751,11038,21110681031
29,130,남산성당,부산광역시,금정구,남산동,129.0850465,35.26373746,11240,21110681032
29,131,부산외국어대학교,부산광역시,금정구,남산동,129.0854013,35.26532156,11037,21110681025
29,132,남산고교,부산광역시,금정구,남산동,129.0844167,35.26732424,11029,21110681030
29,133,금샘초등학교,부산광역시,금정구,남산동,129.0853022,35.26941112,11026,21110681026
29,134,남산동.요산문학관,부산광역시,금정구,남산동,129.0852696,35.27164921,11019,21110681027
29,135,한아름빌라,부산광역시,금정구,남산동,129.0851808,35.27448205,11016,21110681028
29,136,어린이놀이터,부산광역시,금정구,청룡노포동,129.0875146,35.27542431,11014,21110671014
29,137,범어사입구,부산광역시,금정구,청룡노포동,129.0901227,35.27548045,11013,21110671015
29,138,노포삼거리,부산광역시,금정구,청룡노포동,129.0935713,35.28018514,11008,21110671008
29,139,부산종합터미널.노포역,부산광역시,금정구,청룡노포동,129.0947664,35.28382924,11007,21110671005
29,140,금정공영차고지,부산광역시,,,129.0980873,35.28964085,11275,50000000790
3,1,다대포,부산광역시,사하구,다대1동,128.9616028,35.04933536,,21100621006
3,2,다대포해수욕장역,부산광역시,사하구,다대1동,128.9653079,35.0482346,10200,21100621021
3,3,다대포해수욕장,부산광역시,사하구,다대1동,128.9700944,35.04906491,10192,21100621020
3,4,다대자유아파트,부산광역시,사하구,다대1동,128.9709648,35.05157345,10190,21100621024
3,5,다대우신아파트,부산광역시,사하구,다대1동,128.9707739,35.05472676,10187,21100621025
3,6,다대포항역,부산광역시,사하구,다대1동,128.9708196,35.05646906,10184,21100621026
3,7,다대1동주민센터,부산광역시,사하구,다대1동,128.9721124,35.05876094,10181,21100621027
3,8,다대푸르지오아파트,부산광역시,사하구,다대1동,128.974662,35.06055447,10178,21100621029
3,9,다대현대아파트,부산광역시,사하구,다대2동,128.9766152,35.06163742,10176,21100631005
3,10,낫개역,부산광역시,사하구,다대2동,128.9796673,35.06430394,10174,21100631003
3,11,다대롯데캐슬블루,부산광역시,사하구,다대2동,128.9793331,35.06769889,10171,21100631002
3,12,성보냉장,부산광역시,,,128.9771963,35.06922549,10248,50000002057
3,13,동원자동차정비공업사,부산광역시,,,128.9748836,35.06923164,10249,50000002058
3,14,벽산마마아파트,부산광역시,,,128.9729779,35.07043421,10250,50000002059
3,15,협성르네상스타운아파트,부산광역시,,,128.9730761,35.073375,10251,50000002060
3,16,효림초등학교,부산광역시,,,128.973036,35.07603414,10252,50000002061
3,17,장림우체국,부산광역시,,,128.9729408,35.0789105,10254,50000002063
3,18,빙그레서부산영업소,부산광역시,,,128.9727844,35.08197347,,50000002224
3,19,기동대입구교차로,부산광역시,,,128.9728776,35.08481927,,50000002226
3,20,동매역,부산광역시,사하구,신평1동,128.9731903,35.09034744,10127,21100581004
3,21,신평,부산광역시,사하구,신평1동,128.9735393,35.09300897,10126,21100581015
3,22,배고개,부산광역시,사하구,신평1동,128.9765562,35.09466818,10225,21100581027
3,23,동매교사거리,부산광역시,,,128.9769114,35.10034363,10238,50000000503
3,24,사하구청.당리역,부산광역시,사하구,당리동,128.9741856,35.10358746,10070,21100551005
3,25,낙동초등학교,부산광역시,사하구,당리동,128.97135,35.10452106,10071,21100551001
3,26,하단역,부산광역시,사하구,하단2동,128.9663905,35.10634479,10077,21100571002
3,27,을숙도문화회관,부산광역시,사하구,하단2동,128.9472931,35.10801339,10096,21100571003
3,28,부산현대미술관,부산광역시,,,128.9421777,35.10876133,10247,50000002024
3,29,진목,부산광역시,강서구,명지동,128.9265704,35.11316336,12248,21120541017
3,30,경일고등학교입구,부산광역시,강서구,명지동,128.9241591,35.11366552,12101,21120541022
3,31,경일고등학교후문,부산광역시,,,128.9192762,35.11144227,12541,50000002756
3,32,스위트팰리스,부산광역시,,,128.919024,35.10957176,,50000002489
3,33,협성휴포레,부산광역시,,,128.9186014,35.10686587,12491,50000002066
3,34,호반베르디움2차.금강펜테리움2차,부산광역시,,,128.9179,35.10220878,12493,50000002068
3,35,금강펜터리움1차,부산광역시,,,128.9176436,35.10050939,,50000002524
3,36,중흥프라디움,부산광역시,,,128.9154525,35.0987193,12505,50000002070
3,37,한국토지주택공사,부산광역시,,,128.910759,35.09917641,12543,50000002767
3,38,법원검찰청후문,부산광역시,,,128.9074339,35.09953518,12547,50000002765
3,39,더샵퍼스트월드,부산광역시,,,128.9049567,35.09698772,12546,50000002764
3,40,지법서부지원.지검서부지청,부산광역시,,,128.9081621,35.09667143,12496,50000002082
