관리기관명,경로당명,소재지,연락처,위도,경도,X좌표,Y좌표,읍면동
해운대구,해운대경동아파트경로당,"부산광역시 해운대구 해운대해변로 85 (우동, 경동아파트)",051-746-8562,35.1618278,129.1426359,1149604.382,1686410.072,우3동
해운대구,경남마리나아파트경로당,"부산광역시 해운대구 해운대해변로 99 (우동, 경남마리나아파트)",051-743-2370,35.1611587,129.1425594,1149684.209,1686321.124,우3동
해운대구,선프라자아파트경로당,"부산광역시 해운대구 마린시티 3로 1 (우동, 썬프라자)",051-742-0142,35.1578599,129.1475482,1150059.208,1685976.472,우3동
해운대구,현대카멜리아노인회,"부산광역시 해운대구 마린시티1로 167 (우동, 현대까멜리아)",051-746-3845,35.1575605,129.1504908,1150332.917,1685949.145,우3동
해운대구,트럼프월드마린,"부산광역시 해운대구 마린시티 2로 47 (우동, 트럼프월드마린)",051-741-4488,35.1548262,129.1432434,1149764.974,1685700.737,우3동
해운대구,두산위브포세이돈실버룸,"부산광역시 해운대구 마린시티1로 91 (우동, 해운대두산위브포세이돈)",051-743-0898,35.1545055,129.1444995,1149791.616,1685603.308,우3동
해운대구,해운대두산위브더제니스경로당,"부산광역시 해운대구 마린시티2로 33, 103동 1층 (우동,해운대두산위브더제니스)",070-7375-3152,35.1572037,129.1448172,1149855.888,1685762.923,우3동
해운대구,장천경로당,부산광역시 해운대구 해운대해변로 363-5 (중동),051-746-3968,35.1644929,129.1688797,1151990.714,1686744.127,중1동
해운대구,삼정그린코아경로당,"부산광역시 해운대구 해운대로 777 (중동, 삼정그린코아)",051-731-0581,35.1683656,129.1741101,1152459.141,1687183.655,중1동
해운대구,해운대기로회경로당,부산광역시 해운대구 중동1로19번길 23 (중동),051-747-8212,35.1637796,129.1629132,1151447.973,1686656.921,중1동
해운대구,오산경로당,부산광역시 해운대구 좌동순환로468번가길 24-13 (중동),051-744-5303,35.1632577,129.1741749,1152474.547,1686616.081,중1동
해운대구,중1동경로당,부산광역시 해운대구 중동2로24번길 17-5 (중동),051-741-4043,35.1643743,129.1645447,1151595.109,1686725.39,중1동
해운대구,동일아파트경로당,"부산광역시 해운대구 해운대해변로 394 (중동, 동일아파트)",051-744-2026,35.1652744,129.1711782,1152285.897,1686866.979,중1동
해운대구,롯데캐슬마린아파트경로당,"부산광역시 해운대구 중동2로34번길 29 (중동, 롯데캐슬마린)",051-746-1889,35.1659345,129.1650771,1151633.471,1686811.693,중1동
해운대구,동남노인회,"부산광역시 해운대구 좌동순환로468번가길 54 (중동, 동남하이츠맨션)",051-747-2485,35.1638119,129.1749524,1152539.39,1686677.989,중1동
해운대구,청목마리안아파트노인회,"부산광역시 해운대구 해운대로767번길 15 (중동, 청목마리안)",051-746-4575,35.1682924,129.1728395,1152295.628,1687155.63,중1동
해운대구,메트로하이츠아파트노인정,"부산광역시 해운대구 좌동순환로8번길 78 (중동, 해운대메트로하이츠)",051-747-6116,35.1696542,129.1707695,1152162.217,1687319.169,중1동
해운대구,한마음경로당,부산광역시 해운대구 중동1로19번길 27-27(중동) 2층,051-743-0787,35.1643524,129.1629669,1151451.746,1686719.626,중1동
해운대구,달맞이노인정,부산광역시 해운대구 달맞이길50번길 16-5 (중동),051-743-2974,35.160741,129.1703465,1152130.463,1686330.847,중1동
해운대구,동백경로당,부산광역시 해운대구 좌동순환로468번길 61-8 (중동),051-743-4612,35.1630787,129.173873,1152447.43,1686595.958,중1동
해운대구,해운대롯데캐슬마스터Ⅱ아파트노인정,"부산광역시 해운대구 좌동로63번길 46 (중동, 해운대중동롯데캐슬마스트II)",051-742-0811,35.1713538,129.1724367,1152301.212,1687511.688,중1동
해운대구,두산위브노인회,"부산광역시 해운대구 해운대해변로 349-25 (중동, 중동두산위브)",051-731-4760,35.1641907,129.1671597,1151811.826,1686758.819,중1동
해운대구,금호어울림경로당,부산광역시 해운대구 좌동순환로 480 (중동),051-747-2052,35.1640801,129.1700778,1152099.671,1686701.374,중1동
해운대구,해운대미포경로당,부산광역시 해운대구 달맞이길62번가길23(중동),051-747-8803,35.1589023,129.1713314,1152223.749,1686128.726,중1동
해운대구,래미안해운대아파트경로당,"부산광역시 해운대구 좌동순환로 402(중동,래미안해운대)",,35.1639923,129.1766448,1152671.978,1686623.863,중1동
해운대구,해운대SKVIEW아파트경로당,"부산광역시 해운대구 좌동순환로468번길 11 (중동, 해운대SKVIEW)",,35.1630174,129.1708752,1152174.451,1686584.377,중1동
해운대구,경남아너스빌아파트경로회,"부산광역시 해운대구 해운대로 732 (중동, 경남아너스빌아파트)",,35.1663633,129.1704407,1152038.112,1686908.412,중1동
해운대구,롯데캐슬비치노인회,"부산광역시 해운대구 달맞이길 41 (중동, 롯데캐슬비치아파트)",,35.1626875,129.1693891,1152039.826,1686545.305,중1동
해운대구,해운대힐스테이트위브경로당,"부산광역시 해운대구 좌동순환로433번길 30 (중동, 해운대힐스테이트위브)",,35.1608372,129.1777699,1152967.251,1686228.918,중2동
해운대구,화목경로당,부산광역시 해운대구 달맞이길117번라길 111 (중동),051-746-0604,35.162609,129.1831688,1153296.028,1686558.098,중2동
해운대구,청사포경로당,부산광역시 해운대구 청사포로128번길 32 (중동),051-704-3409,35.1602501,129.190828,1153997.456,1686308.599,중2동
해운대구,신기경로당,부산광역시 해운대구 청사포로 58번길 59-9 (중동),,35.1616959,129.1880936,1153748.3,1686471.772,중2동
해운대구,협진태양아파트경로당,"부산광역시 해운대구 달맞이길65번길 15 (중동, 협진태양아파트)",070-8931-2876,35.1611725,129.1731511,1152392.57,1686398.997,중2동
해운대구,경동메르빌노인정,"부산광역시 해운대구 달맞이길65번길 12-12 (중동, 달맞이경동메르빌)",051-921-1938,35.160184,129.1740414,1152360.41,1686335.123,중2동
해운대구,이진캐스빌경로당,"부산광역시 해운대구 달맞이길117번다길33(중동, 이진빌라)",051-742-6266,35.1599425,129.1771119,1152748.087,1686252.97,중2동
해운대구,우성빌라트경로당,"부산광역시 해운대구 달맞이길 239-11(중동, 우성빌라트)",,35.1622379,129.1843245,1153442.62,1686605.365,중2동
해운대구,달맞이유림노르웨이숲아파트노인회,"부산광역시 해운대구 달맞이길65번길 33(중동, 달맞이유림노르웨이숲아파트)",,35.1611861,129.1736986,1152474.229,1686330.843,중2동
해운대구,좌동경로당,부산광역시 해운대구 좌동로 107 (좌동),051-703-3642,35.1733271,129.1765115,1152668.288,1687736.274,좌1동
해운대구,대동타운경로당,"부산광역시 해운대구 대천로103번길 29 (좌동, 대동타운)",051-701-0097,35.1765713,129.1714949,1152381.061,1688082.789,좌1동
해운대구,해운대화목타운경로당,"부산광역시 해운대구 대천로 187 (좌동, 해운대화목타운)",051-702-6076,35.1714903,129.1793388,1152836.453,1687629.516,좌1동
해운대구,해운대대림2차아파트경로당,"부산광역시 해운대구 대천로103번길 9 (좌동, 대림아파트)",051-703-8686,35.1748121,129.1724373,1152278.968,1687917.176,좌1동
해운대구,건영2차아파트경로당,"부산광역시 해운대구 세실로 126 (좌동, 건영아파트)",051-702-0809,35.175625,129.1768584,1152765.836,1687976.522,좌1동
해운대구,해운대3차롯데아파트경로당,"부산광역시 해운대구 세실로 138 (좌동, 롯데아파트)",051-912-0419,35.1766688,129.1773615,1152757.699,1688031.333,좌1동
해운대구,화목데파트경로당,"부산광역시 해운대구 세실로 64 (좌동, 화목데파트)",051-701-0855,35.1709756,129.1776689,1152777.616,1687478.921,좌1동
해운대구,해운대대원아파트경로당,"부산광역시 해운대구 좌동순환로 252 (좌동, 대원아파트)",051-702-1264,35.1728563,129.1800077,1152964.742,1687698.021,좌1동
해운대구,롯데캐슬마스타1경로당,"부산광역시 해운대구 세실로 104 (좌동, 해운대좌동롯데캐슬마스터I)",051-703-3995,35.1740456,129.1757479,1152572.314,1687797.688,좌1동
해운대구,KCC스위첸경로당,"부산광역시 해운대구 세실로 80 (좌동, 해운대KCC스위첸)",051-704-1509,35.1729423,129.1779951,1152723.352,1687555.476,좌1동
해운대구,해운대현대아파트경로당,"부산광역시 해운대구 양운로37번길 11 (좌동, 현대아파트)",051-731-1880,35.1655331,129.1780844,1152733.057,1686941.153,좌2동
해운대구,해운대벽산1차아파트경로당,"부산광역시 해운대구 대천로 205 (좌동, 벽산아파트)",051-703-0417,35.1705391,129.1804321,1153030.707,1687434.015,좌2동
해운대구,해운대두산2차아파트경로당,"부산광역시 해운대구 대천로 225 (좌동, 두산아파트)",051-703-1035,35.1690929,129.179951,1153000.956,1687182.334,좌2동
해운대구,해운대영남아파트경로당,"부산광역시 해운대구 좌동순환로311번길 8 (좌동, 영남아파트)",070-7397-0431,35.16808,129.1830873,1153274.482,1687163.409,좌2동
해운대구,대우1차아파트경로당,"부산광역시 해운대구 세실로 19 (좌동, 대우1차아파트)",051-703-1470,35.1673955,129.1794399,1153046.388,1687072.152,좌2동
해운대구,경남선경아파트경로당,"부산광역시 해운대구 청사포로 27 (좌동, 경남선경아파트)",051-702-8777,35.1665221,129.1864228,1153491.607,1686963.277,좌2동
해운대구,한라아파트경로당,부산광역시 해운대구 좌동순환로 280 (좌동),051-703-1906,35.1708944,129.1823199,1153202.124,1687475.447,좌2동
해운대구,해운대벽산2차아파트경로당,"부산광역시 해운대구 좌동순환로 299번길 11 (좌동, 벽산2차)",051-912-3777,35.169571,129.1850488,1153261.015,1687448.8,좌2동
해운대구,상록아파트경로당,"부산광역시 해운대구 세실로 7 (좌동, 상록아파트)",051-701-6598,35.1653959,129.1797176,1153051.3,1686929.903,좌2동
해운대구,SK뷰아파트경로당,"부산광역시 해운대구 청사포로 12 (좌동, SK View)",051-702-7580,35.165132,129.1833841,1153311.696,1686939.367,좌2동
해운대구,해운대대우2차아파트경로당,"부산광역시 해운대구 좌동순환로 275 (좌동, 대우2차)",051-704-3588,35.1724531,129.1832275,1153312.869,1687551.383,좌2동
해운대구,해운대삼환아파트경로당,"부산광역시 해운대구 좌동순환로299번길 22 (좌동, 삼환아파트)",051-701-4588,35.1685479,129.1854886,1153430.745,1687229.873,좌2동
해운대구,해운대신성아파트경로당,"부산광역시 해운대구 대천로67번길 15 (좌동, 신성아파트)",051-747-1899,35.172744,129.1679188,1151878.491,1687629.52,좌3동
해운대구,해운대한일아파트경로당,"부산광역시 해운대구 대천로 56 (좌동, 한일아파트)",051-731-5787,35.1725806,129.1712839,1152114.062,1687547.865,좌3동
해운대구,해운대경남아파트경로당,"부산광역시 해운대구 좌동순환로99번길 22 (좌동, 경남아너스빌)",051-731-6344,35.1773532,129.1668831,1151878.637,1688203.814,좌3동
해운대구,효성코오롱아파트경로당,"부산광역시 해운대구 대천로 35 (좌동, 효성코오롱아파트)",051-742-4859,35.1700063,129.1681384,1151940.426,1687408.276,좌3동
해운대구,해운대주공1단지아파트경로당,"부산광역시 해운대구 대천로67번길 4 (좌동, 해운대주공)",051-747-7898,35.1736252,129.170297,1152060.093,1687771.502,좌3동
해운대구,해운대대림3차아파트경로당,"부산광역시 해운대구 좌동순환로99번길 6 (좌동, 대림아파트)",051-742-4959,35.1763812,129.1679018,1151891.647,1688118.283,좌3동
해운대구,해운대센트럴파크경로당,"부산광역시 해운대구 좌동순환로 118 (좌동, 주공2단지)",051-701-9698,35.1757077,129.1706766,1152175.212,1687945.18,좌3동
해운대구,해운대주공4단지아파트경로당,"부산광역시 해운대구 대천로67번길 18 (좌동, 해운대주공)",051-744-0566,35.173831,129.1682513,1151915.311,1687779.699,좌3동
해운대구,해운대롯데2차아파트경로당,"부산광역시 해운대구 좌동순환로 117 (좌동, 롯데2차)",051-702-3779,35.1765954,129.169832,1152083.916,1688088.764,좌3동
해운대구,동원듀크빌리지경로당,"부산광역시 해운대구 대천로67번길 43-15 (좌동, 동원듀크빌리지1차)",051-741-3410,35.1732447,129.1644877,1151617.485,1687707.119,좌3동
해운대구,대창경로당,"부산광역시 해운대구 대천로67번길 7 (좌동, 대창아파트)",051-731-4499,35.1730616,129.1692765,1151985.903,1687635.766,좌3동
해운대구,해운대동신아파트경로당,"부산광역시 해운대구 좌동순환로217번길 7 (좌동, 동신아파트)",051-701-1099,35.1775037,129.1790076,1152839.328,1688176,좌4동
해운대구,두산1차아파트경로당,"부산광역시 해운대구 양운로 182 (좌동, 두산1차아파트)",051-702-4548,35.1787082,129.1699431,1152005.438,1688364.153,좌4동
해운대구,해운대동부아파트경로당,"부산광역시 해운대구 세실로 158 (좌동, 동부아파트)",051-704-5991,35.1781817,129.1787504,1152813.915,1688184.752,좌4동
해운대구,삼성아파트경로당,부산광역시 해운대구 세실로 174 (좌동),051-704-1617,35.1790705,129.1773346,1152901.815,1688340.09,좌4동
해운대구,장산정경로당,"부산광역시 해운대구 대천로103번길 47 (좌동, 대림아파트)",051-703-1356,35.1793144,129.174047,1152373.197,1688329.35,좌4동
해운대구,롯데4차아파트노인정,"부산광역시 해운대구 좌동순환로217번길 8 (좌동, 롯데4차)",051-703-3375,35.1756279,129.1811365,1152954.429,1688012.833,좌4동
해운대구,엘지아파트경로당,"부산광역시 해운대구 대천로103번길 61 (좌동, 엘지아파트)",051-703-0401,35.1806671,129.1738659,1152562.872,1688507.091,좌4동
해운대구,해운대건영1차아파트경로당,"부산광역시 해운대구 좌동순환로217번길 19 (좌동, 건영1차)",051-703-2775,35.1786003,129.1794253,1153033.62,1688267.787,좌4동
해운대구,송정동경로당,부산광역시 해운대구 송정중앙로15번길 62-4 (송정동),051-703-7717,35.185542,129.204293,1155174.343,1689134.921,송정동
해운대구,송정1단지주공아파트경로당,"부산광역시 해운대구 송정1로 20 (송정동, 송정1단지주공)",051-702-3603,35.1833812,129.1979813,1154621.921,1688845.769,송정동
해운대구,송정2휴먼시아경로당,"부산광역시 해운대구 해운대로 1188 (송정동, 송정2휴먼시아)",051-701-0525,35.1924128,129.2060158,1155232.443,1689730.885,송정동
해운대구,우림필유아파트경로당,부산광역시 해운대구 송정1로8번길 25-78(해운대송정우림필유아파트),,35.1834466,129.1965547,1154444.228,1688865.77,송정동
해운대구,신촌경로당,부산광역시 해운대구 선수촌로 146-11 (반여동),051-526-0683,35.206323,129.1222452,1147667.112,1691312.789,반여1동
해운대구,고기등경로당,부산광역시 해운대구 선수촌로78번길 21 (반여동),051-529-8401,35.2007069,129.1202267,1147492.887,1690687.801,반여1동
해운대구,상리경로당,부산광역시 해운대구 선수촌로208번길 98-8 (반여동),051-524-6625,35.2121135,129.1300732,1148368.02,1691969.324,반여1동
해운대구,중리경로당,부산광역시 해운대구 반여로155번다길 52-4 (반여동),051-531-0264,35.2082561,129.1251083,1147923.868,1691532.751,반여1동
해운대구,삼화경로당,부산광역시 해운대구 선수촌로21번길 33 (반여동),051-524-0008,35.1961711,129.1166523,1147176.77,1690182.7,반여1동
해운대구,무정리경로당,"부산광역시 해운대구 반여로 21, 경성빌딩 3층 (반여동)",051-527-2066,35.194783,129.119359,1147422.891,1690028.56,반여1동
해운대구,신촌할머니경로당,부산광역시 해운대구 선수촌로 146-11 (반여동),051-525-6740,35.206323,129.1222452,1147667.112,1691312.789,반여1동
해운대구,센텀대림경로당,"부산광역시 해운대구 선수촌로 95 (반여동, 센텀대림)",051-522-6253,35.2006489,129.1172222,1147348.782,1690706.793,반여1동
해운대구,아시아선수촌아파트(남)경로당,"부산광역시 해운대구 선수촌로 122, 105동 지하 (반여동, 아시아선수촌)",051-521-0944,35.2038714,129.1216813,1147538.575,1690855.109,반여1동
해운대구,아시아선수촌아파트(여)경로당,"부산광역시 해운대구 선수촌로 122 (반여동, 아시아선수촌)",051-521-0944,35.2038714,129.1216813,1147555.548,1690644.743,반여1동
해운대구,신동아아파트경로당,"부산광역시 해운대구 반여로 176 (반여동, 신동아아파트)",051-528-4994,35.2060698,129.1273739,1148135.031,1691293.279,반여1동
해운대구,센텀롯데캐슬아파트노인회,"부산광역시 해운대구 반여로 133 (반여동, 센텀롯데캐슬아파트)",051-936-3336,35.204851,129.1238773,1147649.841,1691144.426,반여1동
해운대구,센텀롯데캐슬2차아파트경로당,"부산광역시 해운대구 반여로 68-12 (반여동, 센텀롯데캐슬2차아파트)",051-959-1663,35.1974726,129.1248454,1147846.626,1690289.011,반여1동
해운대구,센텀롯데캐슬3차아파트경로당,"부산광역시 해운대구 반여로 83 (반여동, 센텀롯데캐슬3차아파트)",051-527-1555,35.1993679,129.1212111,1147585.036,1690540.904,반여1동
해운대구,메가센텀꿈에그린경로당,"부산광역시 해운대구 반여로 67 (반여동, 해운대메가센텀꿈에그린)",051-532-1632,35.1980786,129.1220822,1147397.904,1690443.026,반여1동
해운대구,꽃동네경로당,부산광역시 해운대구 선수촌로 207번다길 26-4(반여동),051-523-8508,35.2109581,129.1223544,1147668.218,1691828.195,반여1동
해운대구,반석경로당,부산광역시 해운대구 선수촌로 199-5,,35.210161,129.1248007,1147892.364,1691743.737,반여1동
해운대구,반여행복경로당,부산광역시 해운대구 반여로155번가길 17 (반여동),,35.2062597,129.1253231,1147946.96,1691311.881,반여1동
해운대구,기로경로당,부산광역시 해운대구 해운대로61번길 87 (반여동),051-783-3686,35.1951892,129.1280826,1148218.395,1690088.302,반여2동
해운대구,중앙(남)경로당,부산광역시 해운대구 재반로226번길 13-73 (반여동),051-783-2597,35.1982899,129.1318914,1148561.35,1690418.858,반여2동
해운대구,중앙(여)경로당,부산광역시 해운대구 재반로226번길 13-73 (반여동),051-782-8317,35.1982899,129.1318914,1148561.35,1690418.858,반여2동
해운대구,새마을경로당,부산광역시 해운대구 재반로226번길 48 (반여동),051-782-8146,35.1977028,129.1334271,1148700.316,1690375.017,반여2동
해운대구,장수경로당,부산광역시 해운대구 재반로211번길 28-85 (반여동),051-782-3373,35.1974007,129.1293246,1148327.062,1690333.811,반여2동
해운대구,에덴동산타운경로당,"부산광역시 해운대구 재반로212번길 45 (반여동, 에덴동산타운)",051-784-1927,35.1960381,129.1328661,1148666.898,1690175.53,반여2동
해운대구,현대일성2차아파트경로당,"부산광역시 해운대구 재반로226번길 72 (반여동, 현대일성)",051-784-0544,35.1970219,129.1335709,1148734.307,1690282.971,반여2동
해운대구,반여2동현대3차경로당,"부산광역시 해운대구 재반로212번길 67 (반여동, 반여3차현대)",051-781-0374,35.1949008,129.133904,1148730.874,1690061.844,반여2동
해운대구,기로(여)경로당,부산광역시 해운대구 해운대로61번길 87 (반여동),051-782-3686,35.1951892,129.1280826,1148218.395,1690088.302,반여2동
해운대구,장수(여)경로당,부산광역시 해운대구 재반로211번길 28-79 (반여동),070-7353-5795,35.1972763,129.1293098,1148326.262,1690321.453,반여2동
해운대구,무지개경로당,부산광역시 해운대구 재반로225번길 28-81 (반여동),051-781-0225,35.1987381,129.1295378,1148344.355,1690483.94,반여2동
해운대구,소담경로당,"부산광역시 해운대구 재반로196번길 13-74, 지하동 101호(반여동, 유진주택)",051-784-0322,35.1956306,129.1317265,1148549.284,1690142.478,반여2동
해운대구,센텀(여)경로당,부산광역시 해운대구 해운대로61번길 99-46 (반여동),051-783-0071,35.1954984,129.1295805,1148354.15,1690124.581,반여2동
해운대구,센텀(남)경로당,부산광역시 해운대구 해운대로61번길 99-46 (반여동),,35.1954984,129.1295805,1148354.15,1690124.581,반여2동
해운대구,보훈아파트경로당,부산광역시 해운대구 재반로242번길 41 (반여동),051-781-2013,35.1985781,129.1334732,1148744.28,1690595.318,반여3동
해운대구,반여3동새마을경로당,부산광역시 해운대구 재반로242번길 13-18 (반여동),051-783-9162,35.1989575,129.1322786,1148593.507,1690512.262,반여3동
해운대구,반여3동현대아파트경로당,"부산광역시 해운대구 재반로282번길 112 (반여동, 현대아파트)",051-782-3358,35.2012339,129.1354631,1148871.283,1690800.708,반여3동
해운대구,그린파크경로당,"부산광역시 해운대구 재반로270번길 13 (반여동, 그린파크)",,35.2018938,129.1320213,1148566.914,1690849.892,반여3동
해운대구,선우정경로당,부산광역시 해운대구 재반로282번길 60 (반여동),051-783-1661,35.2027475,129.1350414,1148838.098,1690937.223,반여3동
해운대구,안양원경로당,부산광역시 해운대구 재반로241번길 28-70 (반여동),051-783-9471,35.1999176,129.1299429,1148379.102,1690615.288,반여3동
해운대구,보람아파트경로당,"부산광역시 해운대구 재반로270번길 29 (반여동, 보람아파트)",051-783-9007,35.2015483,129.1337417,1148721.963,1690801.783,반여3동
해운대구,삼어경로당,"부산광역시 해운대구 삼어로 135 (반여동, 반여아파트)",051-528-3609,35.2088122,129.1195181,1147426.312,1691680.665,반여4동
해운대구,삼어할머니경로당,부산광역시 해운대구 삼어로 133번가길 13-12 (반여동),051-531-7976,35.2093939,129.1181699,1147290.398,1691642.01,반여4동
해운대구,신동타워경로당,"부산광역시 해운대구 삼어로 149 (반여동, 신동타워)",051-528-1620,35.2111461,129.1195045,1147417.494,1691831.658,반여4동
해운대구,일동아파트경로당,부산광역시 해운대구 삼어로 77 (반여동),051-529-5698,35.2053128,129.1178253,1147246.835,1691061.277,반여4동
해운대구,우방신세계타운경로당,"부산광역시 해운대구 삼어로 61 (반여동, 우방신세계)",,35.2028494,129.1161518,1147118.333,1690920.131,반여4동
해운대구,명장SK아파트노인정,"부산광역시 해운대구 삼어로 55 (반여동, 명장SK아파트)",051-915-4785,35.2035747,129.1138152,1147094.456,1690832.718,반여4동
해운대구,금사대우아파트경로당,"부산광역시 해운대구 삼어로 207 (반여동, 대우금사)",051-522-5022,35.2137591,129.1175344,1147219.227,1692085.396,반여4동
해운대구,센텀강변현대아파트경로당,"부산광역시 해운대구 삼어로 131 (반여동, 반여현대)",051-526-9975,35.2078898,129.1194412,1147350.251,1691526.81,반여4동
해운대구,벽산한솔타운경로당,"부산광역시 해운대구 삼어로 103 (반여동, 벽산반여한솔타운)",051-524-7928,35.2063345,129.1182765,1147305.408,1691309.589,반여4동
해운대구,우신아파트경로당,"부산광역시 해운대구 삼어로 181 (반여동, 우신아파트)",,35.2129483,129.1178098,1147352.172,1691998.895,반여4동
해운대구,창신아파트경로당,"부산광역시 해운대구 삼어로147번길 11 (반여동, 반여창신)",051-523-2134,35.2102144,129.1189882,1147390.349,1691729.23,반여4동
해운대구,석대경로당,부산광역시 해운대구 반송로607번길 27-7 (석대동),051-521-3297,35.2208387,129.1298206,1148330.24,1692936.982,반송1동
해운대구,장수경로당,부산광역시 해운대구 아랫반송로90번길 8 (반송동),051-543-9472,35.2203915,129.1526369,1150407.363,1692920.404,반송1동
해운대구,반송1동경로당,부산광역시 해운대구 아랫반송로26번길 46 (반송동),051-544-2645,35.2252346,129.147361,1149918.282,1693449.497,반송1동
해운대구,화송경로당,부산광역시 해운대구 아랫반송로40번길 19-23 (반송동),051-544-0444,35.2231377,129.1497451,1150137.774,1693220.042,반송1동
해운대구,송원경로당,부산광역시 해운대구 아랫반송로30번길 145 (반송동),051-544-3005,35.2220674,129.1479931,1149980.232,1693099.876,반송1동
해운대구,송원(여)경로당,부산광역시 해운대구 아랫반송로30번길 145 (반송동),051-542-3005,35.2220674,129.1479931,1149980.232,1693099.876,반송1동
해운대구,은하수경로당,부산광역시 해운대구 아랫반송로 21번길 113-13(반송동),051-545-3121,35.2283246,129.1481315,1149982.741,1693793.391,반송1동
해운대구,필봉노인정,부산광역시 해운대구 반송순환로 129 (반송동),051-543-5514,35.2225018,129.1528767,1150425.217,1693155.314,반송1동
해운대구,이진경로당,"부산광역시 해운대구 반송순환로 202 (반송동, 이진아파트)",051-542-5546,35.2271855,129.1502177,1150122.102,1693683.327,반송1동
해운대구,행복경로당,부산광역시 해운대구 아랫반송로29번길 20 (반송동),051-543-6249,35.2246067,129.1495131,1150117.057,1693383.067,반송1동
해운대구,태평경로당,부산광역시 해운대구 아랫반송로21번길 144-11 (반송동),051-542-0501,35.2292305,129.1490907,1150068.387,1693895.282,반송1동
해운대구,본동경로당,부산광역시 해운대구 신반송로 184 (반송동),051-542-0611,35.229497,129.1600181,1151063.547,1693938.72,반송2동
해운대구,반송2동경로당,부산광역시 해운대구 윗반송로51번길 34 (반송동),051-542-4887,35.2298407,129.1553881,1150640.647,1693972.286,반송2동
해운대구,운송경로당,부산광역시 해운대구 운봉길 210 (반송동),051-543-4703,35.236653,129.142531,1149456.625,1694707.51,반송2동
해운대구,삼한그린맨션경로당,부산광역시 해운대구 반송동 401,051-543-2762,35.234257,129.150607,1150211.174,1694439.63,반송2동
해운대구,운봉(여)경로당,부산광역시 해운대구 윗반송로51번길 34 (반송동),051-543-5273,35.229865,129.155432,1150640.647,1693972.286,반송2동
해운대구,반송삼정그린코아경로당,"부산광역시 해운대구 신반송로 196 (반송동, 섬정그린코아)",051-542-0052,35.231069,129.160326,1151102.166,1694101.184,반송2동
해운대구,광하아파트경로당,"부산광역시 해운대구 신반송로 194 (반송동, 광하주택)",051-542-0805,35.230959,129.161388,1151008.235,1694044.506,반송2동
해운대구,운봉경로당,부산광역시 해운대구 운봉길 210 (반송동),051-543-4339,35.236646,129.142531,1149456.625,1694707.51,반송2동
해운대구,삼한1차아파트,"부산광역시 해운대구 신반송로 171 (반송동, 삼한그린타운)",051-542-0641,35.227691,129.160466,1151177.316,1693755.702,반송2동
해운대구,운봉복지관경로당,부산광역시 해운대구 신반송로 200 (반송동),051-543-5568,35.232416,129.15886,1150991.017,1694294.68,반송2동
해운대구,반석종합사회복지관부설반송경로당,부산광역시 해운대구 반송2동 880,051-542-3676,35.229467,129.162362,1151339.219,1693920.98,반송2동
해운대구,반송남흥아파트경로당,"부산광역시 해운대구 신반송로 163 (반송동, 남흥아파트)",051-545-3332,35.227469,129.161937,1151264.237,1693659.321,반송2동
해운대구,삼한5차노인정,"부산광역시 해운대구 신반송로 72 (반송동, 삼한5차아파트)",051-916-9850,35.226627,129.161693,1151202.403,1693645.754,반송2동
해운대구,반송건영아파트경로당,"부산광역시 해운대구 신반송로 80 (반송동, LIG건영아파트)",051-909-2667,35.227084,129.163993,1151431.247,1693641.113,반송2동
해운대구,설봉경로당,"부산광역시 해운대구 신반송로 102 (반송동, 삼한그린타운2차)",051-542-0383,35.229741,129.16345,1151464.506,1693849.146,반송2동
해운대구,반송벽산삼협한솔아파트경로당,"부산광역시 해운대구 신반송로 29 (반송동, 벽산삼협한솔)",,35.227341,129.158836,1150903.531,1693820.693,반송2동
해운대구,송우정경로당,부산광역시 해운대구 반송로924번길 8 (반송동),051-545-5551,35.232227,129.155026,1150600.96,1694236.427,반송2동
해운대구,초원경로당,"부산광역시 해운대구 운봉길 89 (반송동, 초원맨션)",051-543-0646,35.232359,129.146384,1149797.025,1694253.721,반송2동
해운대구,풍전맨션노인정,"부산광역시 해운대구 신반송로 199 (반송동, 풍전아파트)",051-543-4963,35.22962103,129.1581712,1150904.843,1694003.565,반송2동
해운대구,삼한3차노인회,부산광역시 해운대구 신반송로 96 삼한3차아파트,051-542-1142,35.22776,129.164519,1151444.281,1693825.296,반송2동
해운대구,경동아파트경로당,"부산광역시 해운대구 신반송로 76 (반송동, 경동아파트)",051-543-1402,35.22642758,129.1631349,1151346.854,1693602.234,반송2동
해운대구,청록경로당,"부산광역시 해운대구 신반송로 194 (반송동, 광하주택)",051-543-1027,35.230137,129.160462,1151008.235,1694044.506,반송2동
해운대구,새동네경로당,부산광역시 해운대구 반송로877번길 47-6 (반송동),051-545-3379,35.2324571,129.150961,1150233.541,1694256.735,반송2동
해운대구,재송(남)경로당,부산광역시 해운대구 해운대로177번길 51-16 (재송동),051-781-5356,35.183866,129.125355,1147989.293,1688827.245,재송1동
해운대구,재송(여)경로당,부산광역시 해운대구 해운대로177번길 51-16 (재송동),051-783-4364,35.183866,129.125355,1147989.293,1688827.245,재송1동
해운대구,센텀이진캐스빌경로당,부산광역시 해운대구 재반로42번길 23 (재송동),051-781-5547,35.18329108,129.1275616,1148192.43,1688759.731,재송1동
해운대구,신동아아파트경로당,"부산광역시 해운대구 재반로60번길 46-6 (재송동, 신동아)",051-782-3042,35.18484167,129.1285053,1148276.163,1688940.633,재송1동
